onset	duration	state
24.5764705882353	5	SDep
54.4073529411765	5	SInd
88.2764705882353	5	MB  
115.328921568627	5	Sens
153.31568627451	5	Sens
189.108823529412	5	MB  
215.160294117647	5	SInd
241.720098039216	5	Sens
278.922549019608	5	Sens
310.830882352941	5	Sens
344.573039215686	5	Sens
382.077450980392	5	Sens
420.143137254902	5	Sens
456.747549019608	5	SInd
483.870098039216	5	Sens
514.527450980392	5	Sens
552.250980392157	5	SInd
589.983823529412	5	Sens
621.012254901961	5	Sens
657.514215686274	5	SInd
682.990196078431	5	SInd
712.445588235294	5	Sens
748.573529411765	5	SDep
774.799019607843	5	Sens
801.238725490196	5	SInd
829.501470588235	5	SDep
856.227450980392	5	MB  
883.626960784314	5	Sens
912.650490196078	5	SInd
939.942647058824	5	Sens
964.231862745098	5	Sens
999.31176470588	5	Sens
1030.36960784314	5	SInd
1068.09803921569	5	SDep
1100.15245098039	5	SDep
1132.12941176471	5	Sens
1168.64411764706	5	SDep
1200.42303921569	5	SInd
1227.70735294118	5	Sens
1261.29803921569	5	SInd
1298.1612745098	5	SDep
1323.00882352941	5	SInd
1356.94019607843	5	Err 
1381.27205882353	5	SDep
1418.76568627451	5	Sens
1450.95980392157	5	Sens
1485.73039215686	5	SInd
1516.4681372549	5	Sens
1545.1068627451	5	Sens
1571.86862745098	5	SInd
