onset	duration	state
14.446568627451	5	SDep
41.6436274509804	5	SDep
71.7936274509804	5	SInd
103.489705882353	5	SInd
130.519607843137	5	SDep
163.327450980392	5	Sens
196.645588235294	5	SDep
226.79362745098	5	SDep
258.210784313725	5	SDep
288.867156862745	5	SInd
319.377941176471	5	SDep
351.021078431373	5	SDep
379.599509803922	5	SDep
415.81862745098	5	SDep
445.727450980392	5	Sens
477.308823529412	5	SDep
509.225980392157	5	SDep
539.313235294118	5	SDep
568.755882352941	5	SDep
596.570588235294	5	MB  
622.136274509804	5	SDep
649.267156862745	5	Sens
681.238725490196	5	SDep
715.11862745098	5	SDep
742.778431372549	5	Sens
775.194117647059	5	Sens
808.247058823529	5	SDep
834.159803921569	5	SInd
861.858333333333	5	Sens
894.261764705882	5	SDep
922.413235294118	5	SInd
953.596568627451	5	SInd
985.712745098039	5	MB  
1011.69705882353	5	SDep
1045.56568627451	5	Sens
1076.82892156863	5	Sens
1111.10931372549	5	SDep
1138.02990196078	5	SDep
1168.66323529412	5	MB  
1193.47647058824	5	Sens
1221.21764705882	5	Sens
1253.25049019608	5	SDep
1280.2931372549	5	SInd
1314.65441176471	5	SDep
1342.5887254902	5	Sens
1374.40588235294	5	SDep
1405.15098039216	5	SInd
1432.54558823529	5	Sens
1458.70441176471	5	SDep
1489.47696078431	5	SDep
