onset	duration	state
24.4848039215686	5	SInd
52.9946078431373	5	SInd
85.9490196078431	5	SInd
117.776960784314	5	SInd
155.502941176471	5	Sens
190.887254901961	5	Sens
222.160294117647	5	SInd
246.762254901961	5	SInd
284.104901960784	5	SDep
314.507843137255	5	SDep
348.970588235294	5	SInd
385.409803921569	5	Sens
424.694607843137	5	MB  
454.913235294118	5	Sens
481.326470588235	5	SDep
512.761764705882	5	SInd
550.728431372549	5	Sens
587.731862745098	5	SDep
618.883333333333	5	SInd
656.408333333333	5	SDep
681.819607843137	5	SInd
711.303921568627	5	SDep
747.182352941176	5	SDep
771.762254901961	5	Sens
797.623529411765	5	Sens
824.912745098039	5	SInd
852.782843137255	5	SInd
886.800490196078	5	SInd
916.746568627451	5	SDep
944.775490196078	5	SInd
968.303921568627	5	SInd
1003.25294117647	5	Sens
1033.00196078431	5	SInd
1070.87009803922	5	Sens
1101.80294117647	5	SInd
1132.66764705882	5	SInd
1169.02745098039	5	SInd
1201.10931372549	5	SDep
1228.51666666667	5	Sens
1261.85196078431	5	SDep
1299.96715686275	5	SDep
1325.77254901961	5	SDep
1360.39068627451	5	SInd
1389.08333333333	5	Sens
1424.12058823529	5	SDep
1456.78088235294	5	SDep
1492.95049019608	5	Sens
1523.70539215686	5	SDep
1553.15980392157	5	Sens
1579.7181372549	5	SInd
