onset	duration	state
24.4264705882353	5	SDep
52.225	5	SInd
84.771568627451	5	Sens
115.381862745098	5	Sens
152.460784313725	5	SInd
187.353921568627	5	SInd
217.628921568627	5	Sens
241.752941176471	5	SInd
277.909803921569	5	SDep
309.197549019608	5	SInd
341.954411764706	5	SInd
377.308333333333	5	SDep
415.043137254902	5	SDep
450.989705882353	5	SDep
477.74068627451	5	Sens
507.49068627451	5	MB  
539.230392156863	5	Err 
570.613725490196	5	SInd
601.798039215686	5	SInd
639.052941176471	5	SInd
664.651960784314	5	Sens
693.392156862745	5	MB  
723.495098039216	5	SDep
749.188235294118	5	SDep
775.160294117647	5	SInd
803.952450980392	5	Sens
831.754411764706	5	SInd
865.586764705882	5	SInd
894.024019607843	5	SInd
921.48431372549	5	Sens
946.089705882353	5	Sens
980.697549019608	5	SInd
1011.05784313725	5	Sens
1049.33578431373	5	Sens
1079.61470588235	5	Sens
1109.68480392157	5	Sens
1146.08382352941	5	SInd
1178.17549019608	5	SInd
1204.90343137255	5	SDep
1239.23235294118	5	Sens
1275.65980392157	5	SInd
1299.94705882353	5	Sens
1334.73921568627	5	SInd
1364.6931372549	5	SInd
1401.1568627451	5	SInd
1431.96666666667	5	SInd
1465.76274509804	5	Sens
1495.66666666667	5	Sens
1524.57647058824	5	SInd
1551.61470588235	5	SInd
