onset	duration	response_time	response
39.668	0	3.4429999999999996	Sens
92.719	0	3.299	SDep
153.293	0	4.112	SDep
216.308	0	3.321999999999994	Abs
259.034	0	3.9210000000000287	SDep
329.235	0	3.8960000000000514	SInd
396.427	0	2.4850000000000008	Sens
455.188	0	3.900999999999989	SDep
519.363	0	4.7079999999999504	SDep
581.749	0	4.031999999999928	SDep
641.388	0	2.1640000000000033	Abs
692.315	0	3.659000000000035	SDep
750.554	0	3.013999999999926	SInd
821.85	0	3.416000000000024	Sens
880.347	0	3.957999999999995	SInd
940.64	0	2.4599999999999658	Abs
993.554	0	3.4360000000000057	SInd
1056.916	0	5.021000000000072	SInd
1118.873	0	3.4860000000000766	SDep
1173.503	0	4.580000000000009	SInd
1237.917	0	3.0110000000000445	Sens
1292.286	0	4.5750000000000135	SDep
1358.063	0	4.745000000000091	SDep
1427.304	0	3.881999999999948	SDep
1485.292	0	3.014000000000042	Abs
1537.728	0	4.317000000000016	Sens
1604.236	0	3.19199999999988	SDep
1657.328	0	5.178999999999928	SDep
1711.898	0	6.102000000000016	SInd
1779.844	0	4.666000000000163	SInd
1841.397	0	2.9659999999998536	Sens
1907.038	0	3.5350000000000317	SDep
1970.425	0	4.096999999999984	SDep
2036.057	0	2.68400000000011	SDep
2102.535	0	4.679999999999918	SDep
2166.277	0	3.1990000000001055	SInd
2233.358	0	3.72800000000032	SInd
2288.079	0	4.742999999999629	SDep
2351.186	0	3.4600000000001	SDep
2412.448	0	2.8329999999999744	Abs
2452.392	0	2.709000000000087	Sens
2514.157	0	4.223000000000102	SDep
2572.145	0	2.315999999999749	Abs
2626.671	0	3.8989999999999325	Sens
2683.92	0	3.006000000000049	SDep
2747.559	0	4.2770000000000525	SInd
2809.76	0	2.59399999999996	Sens
2864.347	0	3.2099999999998636	SInd
2914.783	0	2.9669999999998526	Abs
2962.589	0	4.787000000000052	SInd
