onset	duration	state
24.4549019607843	5	SDep
51.7593137254902	5	Sens
86.4137254901961	5	SInd
118.724019607843	5	SInd
157.487254901961	5	Sens
193.960294117647	5	SInd
224.811274509804	5	SInd
248.853921568627	5	Sens
285.710784313725	5	SInd
318.037745098039	5	SInd
351.504411764706	5	SInd
386.501960784314	5	SDep
423.963235294118	5	Sens
458.785294117647	5	Sens
486.924019607843	5	SInd
516.705882352941	5	SInd
554.396568627451	5	Sens
590.755882352941	5	SInd
620.433823529412	5	Sens
658.088725490196	5	SDep
683.517156862745	5	Sens
712.399019607843	5	SDep
748.737745098039	5	SDep
774.400490196078	5	SInd
800.612745098039	5	SInd
828.137745098039	5	SInd
856.900980392157	5	Sens
890.655882352941	5	SInd
918.550490196078	5	Sens
946.194607843137	5	SInd
969.290196078431	5	SInd
1003.29803921569	5	SInd
1033.07156862745	5	Sens
1070.36029411765	5	SDep
1100.86862745098	5	SInd
1130.46421568627	5	SInd
1167.02009803922	5	SInd
1197.85049019608	5	SInd
1224.3	5	SInd
1258.79901960784	5	SInd
1295.2431372549	5	SInd
1319.42843137255	5	SInd
1353.22205882353	5	SInd
1383.22941176471	5	Sens
1418.70098039216	5	Sens
1449.48235294118	5	SInd
1484.58774509804	5	SInd
1515.65147058824	5	Sens
1545.14166666667	5	SInd
1571.29558823529	5	SInd
