onset	duration	response_time	response
39.679	0	2.555000000000003	Sens
92.184	0	3.586	Sens
154.621	0	4.751999999999997	SInd
216.608	0	3.6829999999999843	SInd
270.5	0	3.0580000000000016	Sens
338.928	0	5.379999999999978	SDep
407.499	0	5.055999999999981	SInd
470.225	0	5.328000000000024	SDep
535.788	0	5.462000000000019	SDep
599.951	0	2.0210000000000172	Abs
646.169	0	3.4070000000000324	Sens
710.28	0	5.1609999999999445	SInd
768.968	0	5.586000000000022	SInd
844.529	0	2.908000000000022	Sens
905.331	0	3.9520000000000004	SDep
968.649	0	4.000000000000073	SInd
1036.676	0	2.7329999999999495	Sens
1098.942	0	5.367999999999988	SInd
1161.313	0	5.134999999999968	SInd
1219.547	0	5.550000000000055	SDep
1284.803	0	3.270000000000041	Sens
1341.459	0	2.592999999999961	Abs
1392.75	0	2.1550000000001273	Sens
1458.444	0	2.9750000000000774	SDep
1517.899	0	2.5340000000000145	Sens
1582.317	0	4.603999999999988	SDep
1651.48	0	3.749000000000069	SDep
1705.747	0	5.346000000000008	SDep
1761.848	0	4.8140000000000285	SInd
1827.032	0	5.7840000000000735	SDep
1887.795	0	4.988999999999869	Sens
1951.571	0	4.048000000000029	Sens
2018.555	0	3.629000000000178	Sens
2084.355	0	4.129999999999955	Sens
2151.548	0	4.534000000000051	SInd
2213.164	0	2.645999999999913	Sens
2281.091	0	4.6610000000001675	SInd
2339.089	0	4.676999999999689	SInd
2399.087	0	4.994999999999863	SDep
2462.236	0	5.165000000000173	SDep
2518.805	0	4.129000000000187	Sens
2583.345	0	7.112000000000026	SDep
2645.196	0	5.278000000000302	SDep
2715.218	0	6.225000000000136	SDep
2773.866	0	3.556000000000013	SInd
2837.989	0	6.0860000000000305	SDep
2904.561	0	5.683000000000166	SDep
2963.266	0	6.7739999999998695	SInd
3068.973	0	5.112999999999756	SInd
