onset	duration	state
24.5759803921569	5	Sens
53.0098039215686	5	SInd
86.7078431372549	5	Sens
118.332352941176	5	SInd
155.755392156863	5	SInd
191.745098039216	5	MB  
216.683823529412	5	Sens
241.943137254902	5	Sens
278.287254901961	5	SInd
309.00931372549	5	SDep
342.997058823529	5	MB  
373.277450980392	5	SInd
411.223039215686	5	SInd
447.148529411765	5	Sens
474.516176470588	5	SDep
505.262254901961	5	Sens
542.922058823529	5	Sens
581.087745098039	5	SInd
612.573529411765	5	SDep
650.491176470588	5	Sens
675.600980392157	5	SDep
705.995098039216	5	MB  
736.881862745098	5	SDep
760.954411764706	5	SInd
787.527450980392	5	Sens
815.242647058824	5	Sens
842.548529411765	5	Err 
869.662745098039	5	SInd
897.629411764706	5	Sens
924.759803921569	5	SDep
949.229411764706	5	SDep
985.314705882353	5	SInd
1016.02843137255	5	Sens
1054.0431372549	5	SInd
1086.14705882353	5	SDep
1116.75245098039	5	Sens
1153.61666666667	5	SInd
1185.57401960784	5	Sens
1212.97401960784	5	SDep
1248.34754901961	5	Sens
1284.76078431373	5	SDep
1309.60196078431	5	SInd
1344.16911764706	5	SDep
1374.10490196078	5	SDep
1410.45147058824	5	SDep
1442.19509803922	5	SDep
1478.29362745098	5	Sens
1508.86666666667	5	Err 
1532.24509803922	5	SInd
1559.52941176471	5	Sens
