onset	duration	state
24.4274509803922	5	SInd
52.525	5	SDep
85.7558823529412	5	SInd
117.25637254902	5	Sens
154.710294117647	5	SInd
190.302450980392	5	Sens
221.250490196078	5	SInd
246.099019607843	5	MB  
276.827450980392	5	SInd
306.947058823529	5	Sens
341.527941176471	5	SInd
377.395588235294	5	SDep
415.355882352941	5	SInd
450.910784313726	5	MB  
471.680882352941	5	SDep
501.090196078431	5	SDep
538.582352941177	5	SInd
576.512745098039	5	SInd
606.762254901961	5	MB  
638.082352941177	5	SDep
663.554901960784	5	SDep
693.43137254902	5	SInd
729.094117647059	5	SInd
753.105392156863	5	SDep
779.721078431373	5	Sens
807.232352941176	5	Sens
834.686764705882	5	SInd
869.028431372549	5	Sens
896.520098039216	5	SDep
922.698039215686	5	SDep
946.505392156863	5	Sens
982.310294117647	5	SInd
1012.92352941176	5	SInd
1050.77647058824	5	SDep
1081.15196078431	5	MB  
1105.37794117647	5	SInd
1141.8681372549	5	Sens
1173.83578431373	5	Sens
1201.03970588235	5	SInd
1235.50882352941	5	MB  
1265.99509803922	5	SInd
1290.77745098039	5	SInd
1324.7862745098	5	SInd
1353.85833333333	5	SInd
1390.64950980392	5	Sens
1422.23039215686	5	SDep
1456.42745098039	5	SInd
1486.91176470588	5	MB  
1509.98039215686	5	MB  
1530.66274509804	5	Sens
