onset	duration	response_time	response
59.843	0	4.740000000000002	SInd
118.913	0	6.106000000000012	SDep
192.395	0	4.7110000000000065	Abs
246.079	0	4.89700000000001	SInd
324.386	0	2.5309999999999597	Sens
396.746	0	4.5539999999999745	SInd
459.8	0	4.336999999999998	SInd
509.375	0	6.498000000000004	SDep
643.914	0	4.494000000000088	SInd
713.508	0	2.7980000000000063	Sens
788.811	0	3.213999999999976	Abs
854.067	0	4.491999999999973	SInd
927.61	0	3.446999999999996	SDep
980.633	0	3.349000000000085	Abs
1030.534	0	4.029999999999929	SInd
1107.408	0	3.550000000000018	SInd
1185.36	0	5.205000000000137	SInd
1251.295	0	3.071999999999989	Sens
1328.831	0	3.6069999999999665	SInd
1382.586	0	4.423999999999919	Abs
1431.999	0	2.9429999999998744	SInd
1505.131	0	5.905000000000196	Abs
1545.721	0	2.739999999999827	SInd
1645.724	0	3.38099999999994	SInd
1701.042	0	4.394999999999945	Sens
1770.447	0	2.982000000000071	SInd
1827.108	0	2.9570000000000936	Abs
1911.823	0	4.662000000000166	SDep
1985.188	0	2.4690000000000736	SDep
2046.56	0	3.217999999999856	SInd
2125.663	0	2.065000000000209	SDep
2189.875	0	4.58100000000024	Abs
2241.404	0	2.482000000000062	Sens
2315.851	0	3.06	SDep
2378.676	0	3.044999999999782	Sens
2432.184	0	3.4200000000001363	SDep
2500.435	0	3.80300000000002	SInd
2573.534	0	3.360999999999958	SInd
2625.126	0	2.881999999999698	SInd
2692.414	0	2.3229999999999746	SDep
2752.849	0	3.1430000000001566	SInd
2826.256	0	2.8409999999999673	SInd
2890.053	0	5.141999999999962	SInd
2960.97	0	2.771000000000031	SDep
3022.574	0	3.806000000000249	SInd
3081.261	0	4.199999999999891	SInd
3137.701	0	2.81800000000022	SDep
